id,budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genres_all,genres_major,production_companies_major,production_countries_major,spoken_languages_major
15598,0,Alfie,7.409319,24195,0,114,Released,Alfie,6.5,65,Comedy; Drama; Romance,Comedy,Paramount Pictures,United Kingdom,English
43332,4500000,Demetrius and the Gladiators,1.108485,19891,0,101,Released,Demetrius and the Gladiators,6.4,12,Action; Adventure; Drama; History,Action,Twentieth Century Fox Film Corporation,United States of America,English
62127,10000000,The Fantasticks,0.995584,35060,0,86,Released,The Fantasticks,6.6,8,Comedy; Drama; Music; Romance; Science Fiction,Comedy,Sullivan Street Productions,United States of America,English
56137,0,I Know Where I'm Going!,1.50485,16757,0,91,Released,I Know Where I'm Going!,6.7,23,Drama; Romance,Drama,The Rank Organisation,United Kingdom,English
17965,3000000,The Abominable Dr. Phibes,9.468736,26071,0,94,Released,The Abominable Dr. Phibes,6.9,79,Comedy; Horror,Comedy,American International Pictures (AIP),United Kingdom,English
29067,0,"Die, Monster, Die!",2.274081,24041,0,80,Released,"Die, Monster, Die!",6.5,16,Drama; Horror; Thriller; Science Fiction; Foreign,Drama,,United Kingdom,English
33250,0,Real Life,4.768672,28916,0,99,Released,Real Life,6.1,13,Comedy,Comedy,Paramount Pictures,United States of America,English
14460,2000000,Battle Beyond the Stars,2.921405,29472,11000000,104,Released,Battle Beyond the Stars,5.9,42,Science Fiction,Science Fiction,New World Pictures,United States of America,English
17466,4000000,Death Warrant,13.90542,33130,16853487,93,Released,Death Warrant,5.4,117,Action; Crime; Drama; Mystery; Thriller,Action,PathÃ© Pictures International,Canada,English
9594,15000000,Double Impact,6.600651,33450,30102717,110,Released,Double Impact,5.3,219,Thriller; Action; Crime; Drama,Thriller,Stone Group Pictures,United States of America,English
35976,0,The End,4.510919,28620,45000000,110,Released,The End,5.7,15,Comedy,Comedy,United Artists,United States of America,English
4986,0,Fuzz,1.707715,26494,0,93,Released,Fuzz,6.2,6,Comedy; Crime; Drama,Comedy,Filmways Pictures,United States of America,English
2453,23000000,Harley Davidson and the Marlboro Man,7.338188,33473,7434726,98,Released,Harley Davidson and the Marlboro Man,6.1,86,Action; Thriller,Action,Metro-Goldwyn-Mayer (MGM),United States of America,English
33676,7000000,Losin' It,3.132019,30414,1246141,100,Released,Losin' It,4.5,31,Comedy,Comedy,Tijuana Productions,Canada,English
4587,31000000,Mermaids,5.55237,33221,35419397,110,Released,Mermaids,6.5,124,Comedy; Drama; Romance,Comedy,Orion Pictures,United States of America,English
31004,0,The Mighty Quinn,2.326119,32556,4557214,98,Released,The Mighty Quinn,5.8,25,Action; Comedy; Mystery; Thriller,Action,Star Partners II Ltd.,United States of America,English
125099,0,Unmade Beds,0.037594,35683,0,95,Released,Unmade Beds,5,1,Comedy,Comedy,,,
27859,0,Rated X,5.792724,36526,0,115,Released,Rated X,5.2,20,Drama,Drama,District,United States of America,English
11454,15000000,Manhunter,0.338943,31638,8620929,119,Released,Manhunter,6.8,340,Crime; Horror; Thriller,Crime,De Laurentiis Entertainment Group (DEG),United States of America,English
38718,0,Reversal of Fortune,7.929751,33151,15445131,111,Released,Reversal of Fortune,6.6,59,Drama,Drama,Shochiku-Fuji Company,Japan,English
4192,7920000,Death on the Nile,11.162277,28769,14560084,140,Released,Death on the Nile,6.7,121,Mystery,Mystery,EMI Films Ltd.,United Kingdom,Deutsch
11607,0,DeepStar Six,3.842769,32521,8143225,105,Released,DeepStar Six,5,56,Action; Horror; Thriller; Science Fiction,Action,TriStar Pictures,United States of America,English
14052,0,Revenge of the Nerds,5.780761,30883,0,90,Released,Revenge of the Nerds,6.6,204,Comedy,Comedy,Twentieth Century Fox Film Corporation,United States of America,English
16889,0,Revenge of the Nerds II: Nerds in Paradise,10.54375,31968,22642033,98,Released,Revenge of the Nerds II: Nerds in Paradise,5.5,71,Comedy,Comedy,Twentieth Century Fox Film Corporation,United States of America,English
39934,0,Longtime Companion,0.89738,32994,0,96,Released,Longtime Companion,7.2,16,Drama,Drama,The Samuel Goldwyn Company,United States of America,English
26580,0,4 Little Girls,0.639411,35620,0,102,Released,4 Little Girls,6.7,12,Documentary,Documentary,40 Acres & A Mule Filmworks,United States of America,English
21309,19000000,River's Edge,4.482439,31651,0,99,Released,River's Edge,6.7,59,Crime; Drama,Crime,Hemdale Film,United States of America,English
16263,0,Girls Just Want to Have Fun,3.753097,31149,0,87,Released,Girls Just Want to Have Fun,6.5,40,Comedy; Family; Music; Romance,Comedy,New World Pictures,United States of America,English
4985,2900000,The Longest Yard,9.460843,27262,43008075,121,Released,The Longest Yard,6.4,71,Crime; Comedy; Drama,Crime,Paramount Pictures,United States of America,English
20704,0,Necessary Roughness,9.626033,33508,0,108,Released,Necessary Roughness,5.5,28,Comedy,Comedy,Paramount Pictures,United States of America,English
23730,1250000,C.H.U.D.,4.412794,30925,3412497,88,Released,C.H.U.D.,5.3,62,Horror; Science Fiction,Horror,New World Pictures,United States of America,English
853,68000000,Enemy at the Gates,10.704813,36963,96976270,131,Released,Enemy at the Gates,7.2,1023,War,War,Paramount Pictures,Ireland,Deutsch
10877,50000000,Exit Wounds,12.280827,36963,79958599,101,Released,Exit Wounds,5.3,111,Action; Crime; Thriller,Action,Village Roadshow Pictures,Canada,Italiano
5257,0,The Dish,6.263988,36718,0,101,Released,The Dish,6.6,62,History; Comedy; Drama,History,Distant Horizons,Australia,English
77,9000000,Memento,15.450789,36810,39723096,113,Released,Memento,8.1,4168,Mystery; Thriller,Mystery,Summit Entertainment,United States of America,English
20322,0,The Brothers,5.028944,36973,0,106,Released,The Brothers,6.8,11,Comedy; Drama; Romance,Comedy,,United States of America,English
10833,35000000,Heartbreakers,9.515602,36973,0,123,Released,Heartbreakers,5.8,256,Crime; Comedy; Romance,Crime,Davis Entertainment,United States of America,English
20309,25000000,Say It Isn't So,3.65507,36962,0,95,Released,Say It Isn't So,4.8,47,Comedy; Romance,Comedy,Twentieth Century Fox Film Corporation,United States of America,English
125093,0,Too Much Sleep,0.001177,35496,0,88,Released,Too Much Sleep,0,0,,,,,
12658,23000000,Someone Like You...,5.298111,36980,0,97,Released,Someone Like You...,6,119,Comedy; Romance,Comedy,Fox 2000 Pictures,United States of America,English
10054,35000000,Spy Kids,9.576745,36968,147934180,88,Released,Spy Kids,5.5,893,Action; Comedy; Family; Adventure,Action,Dimension Films,United States of America,EspaÃ±ol
10646,11000000,Tomcats,4.63422,36980,23430766,95,Released,Tomcats,4.9,75,Comedy; Romance,Comedy,Columbia Pictures,United States of America,English
2575,21000000,The Tailor of Panama,6.226933,36933,28008462,109,Released,The Tailor of Panama,6.2,97,Drama; Thriller,Drama,Columbia Pictures,Ireland,English
55,2000000,Amores perros,5.958138,36693,20908467,154,Released,Amores perros,7.6,537,Drama; Thriller,Drama,Altavista Films,Mexico,EspaÃ±ol
65075,0,Keep the River on Your Right: A Modern Cannibal Tale,0.122334,36631,0,82,Released,Keep the River on Your Right: A Modern Cannibal Tale,8,3,Documentary,Documentary,,United States of America,English
44379,0,Les Glaneurs et la Glaneuse,0.647007,36714,0,82,Released,The Gleaners & I,7,19,Documentary; Foreign,Documentary,CinÃ© Tamaris,France,FranÃ§ais
2043,60000000,Along Came a Spider,13.214068,36987,105178561,104,Released,Along Came a Spider,6.1,408,Crime; Mystery; Thriller; Action,Crime,Paramount Pictures,Canada,English
4133,53000000,Blow,12.332223,36985,83282296,124,Released,Blow,7.4,1352,Crime; Drama,Crime,New Line Cinema,United States of America,English
56715,0,Just Visiting,6.198238,36987,0,88,Released,Just Visiting,4.9,173,Comedy; Fantasy; Science Fiction,Comedy,Gaumont,France,English
10991,16000000,PokÃ©mon 3: The Movie,10.264597,36715,68411275,93,Released,PokÃ©mon: Spell of the Unknown,6,143,Adventure; Fantasy; Animation; Action; Family,Adventure,TV Tokyo,Japan,English
15940,0,Beautiful Creatures,2.269511,36761,0,85,Released,Beautiful Creatures,5.9,25,Comedy; Crime; Drama; Thriller,Comedy,DNA Films,United Kingdom,English
26791,1000000,Brigham City,0.202478,36980,852206,119,Released,Brigham City,7.3,4,Crime; Drama; Mystery; Thriller,Crime,Main Street Movie Company,United States of America,English
44069,0,Ø±ÙˆØ²ÛŒ Ú©Ù‡ Ø²Ù† Ø´Ø¯Ù…,0.53871,36770,0,74,Released,The Day I Became a Woman,4.1,6,Drama; Foreign,Drama,Makhmalbaf Productions,Iran,ÙØ§Ø±Ø³ÛŒ
68894,0,Shadow Magic,0.101444,36777,0,116,Released,Shadow Magic,6,1,Drama; Foreign; History,Drama,,China,English
634,25000000,Bridget Jones's Diary,10.780524,36994,281929795,97,Released,Bridget Jones's Diary,6.6,1397,Comedy; Romance; Drama,Comedy,Miramax Films,France,English
10956,17700000,Joe Dirt,10.442468,36991,30987695,91,Released,Joe Dirt,5.5,247,Mystery; Adventure; Comedy; Romance; Drama,Mystery,Columbia Pictures,United States of America,English
19366,22000000,Josie and the Pussycats,9.423041,36987,0,98,Released,Josie and the Pussycats,5.2,73,Comedy; Music,Comedy,Universal Pictures,Canada,English
136558,0,Kingdom Come,0.986251,40544,0,88,Released,Kingdom Come,8,1,Comedy,Comedy,,,
28308,0,The Body,7.034927,36994,0,109,Released,The Body,4.9,35,Drama; Mystery; Romance; Thriller,Drama,Helkon Media AG,United States of America,Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©
9519,0,Chopper,9.035898,36698,236185,94,Released,Chopper,6.7,111,Crime; Drama; Thriller,Crime,Pariah Entertainment Group,Australia,English
13898,0,Ø¯Ø§ÛŒØ±Ù‡,1.629075,36777,0,90,Released,The Circle,6.6,17,Drama; Foreign,Drama,Jafar Panahi Film Productions,Iran,ÙØ§Ø±Ø³ÛŒ
196280,0,Lakeboat,0.510724,36629,0,98,Released,Lakeboat,5.5,2,,,,,English
9290,21150000,Crocodile Dundee in Los Angeles,6.640385,36993,39438674,92,Released,Crocodile Dundee in Los Angeles,4.7,149,Adventure; Comedy,Adventure,Bungalow Productions,Australia,English
13166,0,Freddy Got Fingered,7.187919,36999,0,87,Released,Freddy Got Fingered,4.5,117,Comedy,Comedy,Regency Enterprises,United States of America,English
32590,0,The Center of the World,3.247122,37000,0,88,Released,The Center of the World,4.4,14,Drama; Romance,Drama,Redeemable Features,United States of America,English
109472,0,Ek Je Aachhe Kanya,0.001653,37048,0,0,,The Girl,0,0,Drama; Thriller; Romance,Drama,,,
153141,0,The Low Down,0.490728,36917,32395,96,Released,The Low Down,0,0,Romance; Comedy; Drama,Romance,Oil Factory,United Kingdom,English
52654,0,The Luzhin Defence,0.879721,36759,0,109,Released,The Luzhin Defence,6.6,15,Romance; Drama,Romance,,,English
70282,0,The Visit,0.001712,36526,0,107,Rumored,The Visit,0,0,Drama,Drama,,United States of America,English
47643,0,Lilies - Les feluettes,4.433239,35315,0,95,Released,Lilies,7.3,14,Drama; Fantasy; Romance,Drama,Turbulent Arts,Canada,English
111,25000000,Scarface,11.299673,30658,65884703,170,Released,Scarface,8,3017,Action; Crime; Drama; Thriller,Action,Universal Pictures,United States of America,English
32488,0,Days of Wine and Roses,3.942198,23006,0,117,Released,Days of Wine and Roses,7.5,39,Drama; Romance,Drama,Warner Bros.,United States of America,English
10477,94000000,Driven,5.310558,37008,54744738,116,Released,Driven,4.5,180,Action,Action,Epsilon Motion Pictures,Australia,English
12484,5000000,The Forsaken,3.169217,37008,0,90,Released,The Forsaken,4.9,47,Action; Adventure; Horror; Thriller,Action,Screen Gems,United States of America,English
2144,0,One Night at McCool's,6.059018,37000,0,93,Released,One Night at McCool's,5.7,92,Action; Comedy; Crime,Action,USA Films,United States of America,English
24113,90000000,Town & Country,1.901065,37008,10372291,104,Released,Town & Country,4.1,18,Comedy; Romance,Comedy,New Line Cinema,,English
118052,0,Rat,0.934445,36982,0,89,Released,Rat,6,3,Drama; Fantasy; Comedy; Family,Drama,Universal Pictures,United Kingdom,English
1734,98000000,The Mummy Returns,16.945657,37009,433013274,130,Released,The Mummy Returns,6,2258,Adventure; Action; Fantasy,Adventure,Universal Pictures,United States of America,English
38047,0,YÃ»rika,1.955392,36664,0,217,Released,Eureka,6.6,19,Drama,Drama,Les Films de L'Observatoire,Japan,æ—¥æœ¬èªž
8076,0,Tuvalu,2.664512,36483,0,92,Released,Tuvalu,5.8,9,Fantasy; Drama; Comedy; Science Fiction; Romance; Family; Foreign,Fantasy,Filmboard Berlin-Brandenburg (FBB),Germany,Deutsch
4973,0,Sous le Sable,1.860018,36780,0,92,Released,Under the Sand,6.4,31,Drama; Mystery,Drama,FidÃ©litÃ© Productions,France,FranÃ§ais
8095,31115000,Cleopatra,8.591238,23174,71000000,248,Released,Cleopatra,6.7,148,Drama; History; Romance,Drama,Twentieth Century Fox Film Corporation,United Kingdom,English
849,27000000,Krull,9.848674,30526,16519460,117,Released,Krull,5.8,130,Fantasy; Action; Adventure,Fantasy,Columbia Pictures Corporation,Spain,English
27223,0,Lost in America,1.628303,31121,0,91,Released,Lost in America,7.3,29,Comedy,Comedy,The Geffen Company,United States of America,English
2981,0,The Lost World,2.968503,9305,0,106,Released,The Lost World,6.6,27,Adventure; Drama; Fantasy; Science Fiction,Adventure,First National Bank of Chicago (London Branch),United States of America,English
39266,0,Triumph des Willens,4.558863,12871,0,114,Released,Triumph of the Will,6.9,62,Documentary,Documentary,,Germany,Deutsch
31863,0,True Believer,5.832721,32556,0,105,Released,True Believer,6.3,25,Crime; Drama,Crime,Columbia Pictures,United States of America,English
11307,17000000,The World According to Garp,5.036929,30176,29712172,136,Released,The World According to Garp,6.9,87,Comedy,Comedy,Warner Bros.,United States of America,English
46498,3000000,Candy,4.640419,25189,0,124,Released,Candy,5.3,12,Fantasy; Comedy; Adventure,Fantasy,Corona Cinematografica,France,English
11163,3000000,Fellini Satyricon,4.214637,25464,0,129,Released,Fellini Satyricon,7,64,Drama; Fantasy,Drama,Produzioni Europee Associati (PEA),Italy,Italiano
11035,0,Roma,2.46757,26373,0,128,Released,Roma,6.6,45,Comedy; Drama,Comedy,Les Productions Artistes AssociÃ©s,Italy,English
18691,0,Frankie and Johnny,1.151937,24108,0,87,Released,Frankie and Johnny,5.9,9,Comedy; Drama; Music; Romance,Comedy,,United States of America,English
3784,0,Frankie and Johnny,6.889748,33529,22773535,118,Released,Frankie and Johnny,6.6,115,Drama; Comedy; Romance,Drama,Paramount Pictures,United States of America,English
78133,12000000,A Home of Our Own,4.497919,34278,1703282,104,Released,A Home of Our Own,7,14,Comedy; Drama,Comedy,PolyGram Filmed Entertainment,United States of America,English
22829,0,Paris When It Sizzles,2.952978,23437,0,110,Released,Paris When It Sizzles,6.3,44,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
35717,0,Pola X,1.698111,36292,0,134,Released,Pola X,6,14,Drama; Romance,Drama,Degeto Film,France,FranÃ§ais
11936,0,La cittÃ  delle donne,2.146237,29308,0,149,Released,City of Women,6.8,28,Comedy; Drama,Comedy,,France,Italiano
25221,40000000,For the Boys,10.336913,33564,23202444,138,Released,For the Boys,6.5,20,Music; Drama,Music,All Girl Productions,United States of America,English
19494,0,Nine to Five,15.458258,29573,0,110,Released,Nine to Five,6.7,102,Comedy,Comedy,Twentieth Century Fox Film Corporation,United States of America,FranÃ§ais
40842,0,Norma Rae,2.84023,28916,22228000,110,Released,Norma Rae,6.9,31,Drama,Drama,Twentieth Century Fox Film Corporation,United States of America,English
19357,0,Summer Rental,12.372036,31268,24689703,87,Released,Summer Rental,6.5,44,Comedy,Comedy,Paramount Pictures,United States of America,English
33743,0,"The 5,000 Fingers of Dr. T.",3.52006,19541,0,89,Released,"The 5,000 Fingers of Dr. T.",6.7,12,Family; Fantasy; Music,Family,Columbia Pictures Corporation,United States of America,English
32924,0,Catchfire,3.981125,32966,0,98,Released,Catchfire,5.8,16,Drama; Action; Thriller; Romance,Drama,,,English
9062,2200000,Love Story,6.127903,25918,136400000,99,Released,Love Story,6.6,123,Drama; Romance,Drama,Paramount Pictures,United States of America,English
11174,0,Pelle Erobreren,1.958105,32136,0,157,Released,Pelle the Conqueror,6.9,32,Drama,Drama,Odyssey Entertainment,Denmark,Dansk
934,0,Du rififi chez les hommes,4.071187,20192,460226,122,Released,Rififi,7.7,90,Drama; Action; Crime,Drama,SociÃ©tÃ© Nationale PathÃ© CinÃ©ma,France,English
9476,65000000,A Knight's Tale,10.90061,37022,117487473,132,Released,A Knight's Tale,6.6,933,Adventure; Drama; Romance; Action,Adventure,Columbia Pictures Corporation,United States of America,English
37691,0,Bread and Roses,1.428582,36656,0,110,Released,Bread and Roses,6.3,14,Comedy; Drama,Comedy,Alta Films S.A.,United Kingdom,English
